NumMensaje,Algoritmo,MensajeOriginalASCII,LargoOriginalASCII,MensajeBinario,LargoBinario,MensajeCodificado,LargoCodificado,MensajeEnviado,NoiseProb,BitsFlippeados
7710,fletcher,rqugiimsvsftgcv,15,011100100111000101110101011001110110100101101001011011010111001101110110011100110110011001110100011001110110001101110110,120,0111001001110001011101010110011101101001011010010110110101110011011101100111001101100110011101000110011101100011011101100000101001111010,136,0111001001110001011101010110011101101001011010010110110101110011011101100111001101100110011101000110011101100011011101100000101001111010,0.001,0
7711,fletcher,kkqyjwvwi,9,011010110110101101110001011110010110101001110111011101100111011101101001,72,0110101101101011011100010111100101101010011101110111011001110111011010011100001011111010,88,0110101101101011011100010111100101101010011101110111011001110111011010011100001011111010,0.001,0
7712,fletcher,sfpgsh,6,011100110110011001110000011001110111001101101000,48,0111001101100110011100000110011101110011011010001111101110001101,64,0111001101100110011100000110011101110011011010001111101110001101,0.001,0
7713,fletcher,oltms,5,0110111101101100011101000110110101110011,40,01101111011011000111010001101101011100111000101000110001,56,01101111011011000111010001101101011100111000101000110001,0.001,0
7714,fletcher,ntjeyfqhv,9,011011100111010001101010011001010111100101100110011100010110100001110110,72,0110111001110100011010100110010101111001011001100111000101101000011101100110001111100010,88,0110111001110100011010100110010101111001011001100111000101101000011101100110001111100010,0.001,0
7715,fletcher,wmhkhozsquzd,12,011101110110110101101000011010110110100001101111011110100111001101110001011101010111101001100100,96,0111011101101101011010000110101101101000011011110111101001110011011100010111010101111010011001000001011101000100,112,0111011101101101011010000110101101101000011011110111101001110011011100010111010101111010011001000001011101000100,0.001,0
7716,fletcher,taqjqiehunh,11,0111010001100001011100010110101001110001011010010110010101101000011101010110111001101000,88,01110100011000010111000101101010011100010110100101100101011010000111010101101110011010001111001110100110,104,01110100011000010111000101101010011100010110100101100101011010000111010101101110011010001111001110100110,0.001,0
7717,fletcher,qsxgws,6,011100010111001101111000011001110111011101110011,48,0111000101110011011110000110011101110111011100110110010010101111,64,0111000101110011011110000110011101110111011100110110010010101111,0.001,0
7718,fletcher,tulrrhvtdjzeyka,15,011101000111010101101100011100100111001001101000011101100111010001100100011010100111101001100101011110010110101101100001,120,0111010001110101011011000111001001110010011010000111011001110100011001000110101001111010011001010111100101101011011000011100011010000011,136,0111010001110101011011000111001001110010011010000111011001110100011001000110101001111010011001010111100101101011011000011100011010000011,0.001,0
7719,fletcher,vqthjzabh,9,011101100111000101110100011010000110101001111010011000010110001001101000,72,0111011001110001011101000110100001101010011110100110000101100010011010001010011011010101,88,0111011001110001011101000110100001101010011110100110000101100010011010001010011011010101,0.001,0
7720,fletcher,qieuz,5,0111000101101001011001010111010101111010,40,01110001011010010110010101110101011110100111001000110000,56,01110001011010010110010101110101011110100111001000110000,0.001,0
7721,fletcher,ohvnopnhjxyaij,14,0110111101101000011101100110111001101111011100000110111001101000011010100111100001111001011000010110100101101010,112,01101111011010000111011001101110011011110111000001101110011010000110101001111000011110010110000101101001011010100110111000000101,128,01101111011010000111011001101110011011110111000001101110011010000110101001111000011110010110000101101001011010100110111000000101,0.001,0
7722,fletcher,bwsyfhhexmziw,13,01100010011101110111001101111001011001100110100001101000011001010111100001101101011110100110100101110111,104,011000100111011101110011011110010110011001101000011010000110010101111000011011010111101001101001011101110010111110100100,120,011000100111011101110011011110010110011001101000011010000110010101111000011011010111101001101001011101110010111110100100,0.001,0
7723,fletcher,mxuvknw,7,01101101011110000111010101110110011010110110111001110111,56,011011010111100001110101011101100110101101101110011101111000110000100011,72,011011010111100001110101011101100110101101101110011101111000110000100011,0.001,0
7724,fletcher,lahragxmnc,10,01101100011000010110100001110010011000010110011101111000011011010110111001100011,80,011011000110000101101000011100100110000101100111011110000110110101101110011000111100010000101001,96,011011000110000101101000011100100111000101100111011110000110110101101110011000111100010000101001,0.001,1
7725,fletcher,srzuoheix,9,011100110111001001111010011101010110111101101000011001010110100101111000,72,0111001101110010011110100111010101101111011010000110010101101001011110000000011111110100,88,0111001101110010011110100111010101101111011010000110010101101001011110000000011111110100,0.001,0
7726,fletcher,wvlasiemee,10,01110111011101100110110001100001011100110110100101100101011011010110010101100101,80,011101110111011001101100011000010111001101101001011001010110110101100101011001011011001100110110,96,011101110111011001101100011000010111001101101001011001010110110101100101011001011011001100110110,0.001,0
7727,fletcher,dewpoadg,8,0110010001100101011101110111000001101111011000010110010001100111,64,01100100011001010111011101110000011011110110000101100100011001111111100101001110,80,01100100011001010111011101110000011011110110000101100100011001111111100101001110,0.001,0
7728,fletcher,dytvhwxtfgwgoj,14,0110010001111001011101000111011001101000011101110111100001110100011001100110011101110111011001110110111101101010,112,01100100011110010111010001110110011010000111011101111000011101000110011001100111011101110110011101101111011010100011100000011100,128,01100100011110010111010001110110011010000111011101111000011101000110001001100111011101110110011101101111011010100011100000011100,0.001,1
7729,fletcher,nelruxeqcj,10,01101110011001010110110001110010011101010111100001100101011100010110001101101010,80,011011100110010101101100011100100111010101111000011001010111000101100011011010101001101101000101,96,011011100110010101101100011100100111010101111000011001010111000101100011011010101001101101000101,0.001,0
7730,fletcher,xbgockyozoifc,13,01111000011000100110011101101111011000110110101101111001011011110111101001101111011010010110011001100011,104,011110000110001001100111011011110110001101101011011110010110111101111010011011110110100101100110011000111101110110000110,120,011110000110001001100111011011110110001101101011011110010110111101111010011011110110100101100110011000111101110110000110,0.001,0
7731,fletcher,levpccisjwlcrdu,15,011011000110010101110110011100000110001101100011011010010111001101101010011101110110110001100011011100100110010001110101,120,0110110001100101011101100111000001100011011000110110100101110011011010100111011101101100011000110111001001100100011101011001110101011010,136,0110110001100101011101100111000001100011011000110110100101110011011010100111011101101100011000110111001001100100011101011001110101011010,0.001,0
7732,fletcher,jhdipysymwtlf,13,01101010011010000110010001101001011100000111100101110011011110010110110101110111011101000110110001100110,104,011010100110100001100100011010010111000001111001011100110111100101101101011101110111010001101100011001100001100110100011,120,011010100110100001100100011010010111000001111001011100110111100101101101011101110111010001101100011001100001100110100011,0.001,0
7733,fletcher,ouafs,5,0110111101110101011000010110011001110011,40,01101111011101010110000101100110011100110110011100100000,56,01101111011101010110000101100110011100110110011100100000,0.001,0
7734,fletcher,uawqmknsstkcdwb,15,011101010110000101110111011100010110110101101011011011100111001101110011011101000110101101100011011001000111011101100010,120,0111010101100001011101110111000101101101011010110110111001110011011100110111010001101011011000110110010001110111011000100000001101101111,136,0111010101100001011101110111000101101101011010110110111001110011011100110111010001101011011000110110010001110111011000100000001101101111,0.001,0
7735,fletcher,nhizkfvvm,9,011011100110100001101001011110100110101101100110011101100111011001101101,72,0110111001101000011010010111101001101011011001100111011001110110011011010101011011100110,88,0110111001101000011010010111101001101011011001100111011001110110011011010101011011100110,0.001,0
7736,fletcher,lrceuevn,8,0110110001110010011000110110010101110101011001010111011001101110,64,01101100011100100110001101100101011101010110010101110110011011100011010101100111,80,01101100011100100110001101100101011101010110010101110110011011100011010101100111,0.001,0
7737,fletcher,whlhkip,7,01110111011010000110110001101000011010110110100101110000,56,011101110110100001101100011010000110101101101001011100001111101111111001,72,011101110110100001101100011010000110101101101001011100001111101111111001,0.001,0
7738,fletcher,ngtxxaag,8,0110111001100111011101000111100001111000011000010110000101100111,64,01101110011001110111010001111000011110000110000101100001011001111000110001100101,80,01101110011001110110010001111000011110000110000101100001011001111000110001100101,0.001,1
7739,fletcher,nchfdazaram,11,0110111001100011011010000110011001100100011000010111101001100001011100100110000101101101,88,01101110011000110110100001100110011001000110000101111010011000010111001001100001011011011111011110000011,104,01101110011000110110100001100110011001000110000101111010011000010111001001100001011011011111011110000011,0.001,0
7740,fletcher,ycaertolln,10,01111001011000110110000101100101011100100111010001101111011011000110110001101110,80,011110010110001101100001011001010111001001110100011011110110110001101100011011100100110101000001,96,011110010110001101100001011001010111001001110100111011110110110001101100011011100100110101000001,0.001,1
